"x","y","uniquesquirrelid","hectare","shift","date","hectaresquirrelnumber","age","primaryfurcolor","highlightfurcolor","combinationofcolors","colornotes","location","abovegroundsightermeasurement","specificlocation","running","chasing","climbing","eating","foraging","otheractivities","kuks","quaas","moans","tailflags","tailtwitches","approaches","indifferent","runsfrom","otherinteractions","latlon","zipcodes","communitydistricts","boroughboundaries","citycouncildistricts","policeprecincts"
"-73.9735137","40.7691099","5F-AM-1007-06","05F","AM",10072018,6,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","2","branch",False,False,False,True,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9735137178369 40.769109895294)",NULL,19,4,19,13
"-73.9615501","40.7920799","32C-PM-1013-05","32C","PM",10132018,5,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9615500510038 40.7920799263699)",NULL,19,4,19,13
"-73.9765064","40.7737211","8B-AM-1007-06","08B","AM",10072018,6,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9765064169087 40.7737211426714)",NULL,19,4,19,13
"-73.9625206","40.7810785","21H-AM-1017-01","21H","AM",10172018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9625205538171 40.7810785055136)",NULL,19,4,19,13
"-73.9769970","40.7710711","6C-AM-1007-01","06C","AM",10072018,1,"Adult","Gray","White","Gray+White","vid!","Above Ground","15",NULL,False,False,True,False,False,NULL,False,False,False,False,True,False,False,False,"curious,but wary","POINT (-73.97699695480242 40.7710711265211)",NULL,19,4,19,13
"-73.9608167","40.7954349","36A-PM-1013-05","36A","PM",10132018,5,NULL,"Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE","EDGE OF WOODS",False,False,False,False,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9608167300104 40.7954348688268)",NULL,19,4,19,13
"-73.9705255","40.7763606","13E-AM-1017-03","13E","AM",10172018,3,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,True,False,False,False,False,False,False,True,"acknowledges","POINT (-73.9705254801 40.7763606494306)",NULL,19,4,19,13
"-73.9732193","40.7748791","11D-PM-1006-01","11D","PM",10062018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","20",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9732193290631 40.7748791447746)",NULL,19,4,19,13
"-73.9706586","40.7796357","17C-PM-1013-02","17C","PM",10132018,2,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","20","in a tree",False,False,False,True,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9706586108006 40.7796357444471)",NULL,19,4,19,13
"-73.9733461","40.7684314","5G-PM-1010-01","05G","PM",10102018,1,"Adult","Cinnamon","Gray","Cinnamon+Gray",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9733461334967 40.7684314285151)",NULL,19,4,19,13
"-73.9728340","40.7782891","14B-PM-1014-04","14B","PM",10142018,4,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","20","running up and down",False,False,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9728339757306 40.7782891207966)",NULL,19,4,19,13
"-73.9699800","40.7736576","11F-AM-1013-02","11F","AM",10132018,2,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","5",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9699799501516 40.7736576286234)",NULL,19,4,19,13
"-73.9693894","40.7756907","13F-PM-1008-04","13F","PM",10082018,4,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","20",NULL,False,False,False,False,False,NULL,True,False,False,False,False,False,False,False,NULL,"POINT (-73.9693894305786 40.7756906748026)",NULL,19,4,19,13
"-73.9556450","40.7967188","39E-AM-1018-04","39E","AM",10182018,4,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,True,False,False,False,NULL,False,False,False,True,False,False,True,False,NULL,"POINT (-73.9556450015702 40.7967188058002)",NULL,19,4,19,13
"-73.9655671","40.7763729","16H-PM-1014-03","16H","PM",10142018,3,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,True,False,False,"followed man across bridge","POINT (-73.9655670884957 40.7763728890554)",NULL,19,4,19,13
"-73.9721643","40.7701179","7G-AM-1010-01","07G","AM",10102018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9721642509914 40.7701179390078)",NULL,19,4,19,13
"-73.9733882","40.7683079","5G-AM-1006-01","05G","AM",10062018,1,"Adult","Gray","Black","Gray+Black",NULL,"Above Ground","20",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,False,"made eye contact with me","POINT (-73.9733882364574 40.7683078706597)",NULL,19,4,19,13
"-73.9662410","40.7891043","28A-PM-1007-03","28A","PM",10072018,3,"Adult","Cinnamon","Gray","Cinnamon+Gray",NULL,"Ground Plane","FALSE",NULL,False,True,False,True,True,"chasing #2 took #2 food wrapper and is foraging through it",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9662409997642 40.7891042935432)",NULL,19,4,19,13
"-73.9548006","40.7945503","38G-PM-1020-08","38G","PM",10202018,8,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,True,False,False,True,False,False,True,False,NULL,"POINT (-73.9548006161673 40.7945503341011)",NULL,19,4,19,13
"-73.9530327","40.7956922","39G-PM-1013-02","39G","PM",10132018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9530326577312 40.795692238639504)",NULL,19,4,19,13
"-73.9625384","40.7883862","28D-AM-1012-03","28D","AM",10122018,3,"Adult","Black",NULL,"Black+",NULL,"Above Ground","30",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9625383795297 40.7883862331728)",NULL,19,4,19,13
"-73.9700411","40.7834428","21A-AM-1019-07","21A","AM",10192018,7,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","25",NULL,True,False,True,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.970041085185 40.783442758031306)",NULL,19,4,19,13
"-73.9632266","40.7816914","22G-AM-1018-04","22G","AM",10182018,4,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","3",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9632265832593 40.78169144754611)",NULL,19,4,19,13
"-73.9717303","40.7748805","11D-PM-1006-05","11D","PM",10062018,5,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.971730277301 40.7748805439381)",NULL,19,4,19,13
"-73.9680213","40.7778808","16F-PM-1013-06","16F","PM",10132018,6,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE","Big rock in meadow",False,False,False,False,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.968021326951 40.7778807692445)",NULL,19,4,19,13
"-73.9723923","40.7729165","9E-AM-1008-01","09E","AM",10082018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,True,False,False,NULL,"POINT (-73.9723922904119 40.7729164833027)",NULL,19,4,19,13
"-73.9538971","40.7955197","39G-PM-1013-03","39G","PM",10132018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","15",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9538970554532 40.7955196793479)",NULL,19,4,19,13
"-73.9673104","40.7874267","26A-PM-1006-01","26A","PM",10062018,1,"Juvenile","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,True,False,False,False,True,NULL,"POINT (-73.9673103881521 40.7874267409618)",NULL,19,4,19,13
"-73.9725962","40.7795720","16A-PM-1019-06","16A","PM",10192018,6,"Juvenile","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,True,False,False,True,NULL,"POINT (-73.9725961508316 40.7795720444974)",NULL,19,4,19,13
"-73.9727116","40.7782929","14B-PM-1014-02","14B","PM",10142018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,True,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9727115915422 40.7782929320632)",NULL,19,4,19,13
"-73.9620965","40.7917332","32C-PM-1013-01","32C","PM",10132018,1,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9620964576469 40.7917332001738)",NULL,19,4,19,13
"-73.9702166","40.7702961","8H-PM-1014-08","08H","PM",10142018,8,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","5",NULL,False,True,False,False,False,"chasing (#7),playing?",False,False,False,False,False,False,True,False,NULL,"POINT (-73.970216605149 40.7702960667277)",NULL,19,4,19,13
"-73.9690104","40.7853358","23A-AM-1018-02","23A","AM",10182018,2,"Juvenile","Black",NULL,"Black+",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9690104245067 40.7853358193723)",NULL,19,4,19,13
"-73.9692401","40.7707129","8I-AM-1006-04","08I","AM",10062018,4,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,True,NULL,False,False,False,True,False,False,True,False,NULL,"POINT (-73.9692401421068 40.7707128895661)",NULL,19,4,19,13
"-73.9689306","40.7818152","19C-PM-1018-06","19C","PM",10182018,6,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","2","Climbed fence",True,False,True,False,False,"climbing (fence)",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9689305978751 40.7818152496266)",NULL,19,4,19,13
"-73.9630381","40.7807572","21H-PM-1018-02","21H","PM",10182018,2,"Juvenile","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,True,False,False,False,NULL,False,False,False,True,False,False,True,False,NULL,"POINT (-73.9630381400083 40.7807571827321)",NULL,19,4,19,13
"-73.9779263","40.7682682","3D-PM-1010-08","03D","PM",10102018,8,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9779263114572 40.7682681855369)",NULL,19,4,19,13
"-73.9520025","40.7947330","39I-PM-1013-04","39I","PM",10132018,4,"Adult","Gray","Cinnamon","Gray+Cinnamon","Gray & Cinnamon selected as both Primary and Highlights. Made executive adjustments.","Ground Plane","FALSE",NULL,False,False,False,True,False,"playing",False,False,False,False,False,True,False,False,NULL,"POINT (-73.95200246546021 40.7947329828155)",NULL,19,4,19,13
"-73.9695226","40.7797528","17D-AM-1008-01","17D","AM",10082018,1,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9695226023739 40.7797527775804)",NULL,19,4,19,13
"-73.9703921","40.7700276","7H-PM-1006-06","07H","PM",10062018,6,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","15",NULL,False,True,True,False,False,"playing w/ #7",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9703921271418 40.770027611531404)",NULL,19,4,19,13
"-73.9746128","40.7700957","6E-PM-1010-02","06E","PM",10102018,2,"Adult","Cinnamon","White","Cinnamon+White","white back legs","Ground Plane","FALSE","small open area but w/ 7 large oak trees",False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9746128451271 40.7700957046709)",NULL,19,4,19,13
"-73.9767220","40.7753262","10A-PM-1014-03","10A","PM",10142018,3,"Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",NULL,"Above Ground",NULL,"above my head in tree",False,False,False,True,False,"eating (in a tree)",False,False,False,False,False,False,True,False,"indifferent (lots of people taking its picture,didn't bother it)","POINT (-73.9767220179725 40.7753262103123)",12420,20,4,19,12
"-73.9698084","40.7720099","10H-AM-1014-01","10H","AM",10142018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9698083598887 40.7720099392886)",NULL,19,4,19,13
"-73.9681874","40.7817949","20C-PM-1018-02","20C","PM",10182018,2,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,True,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9681874036914 40.7817948690964)",NULL,19,4,19,13
"-73.9577110","40.7984056","40B-AM-1019-06","40B","AM",10192018,6,"Juvenile","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.957710975899 40.7984055614047)",NULL,19,4,19,13
"-73.9711618","40.7761213","13D-PM-1018-04","13D","PM",10182018,4,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,"digging",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9711617997772 40.7761212878075)",NULL,19,4,19,13
"-73.9608767","40.7903572","31D-PM-1006-03","31D","PM",10062018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.960876728048 40.79035724537)",NULL,19,4,19,13
"-73.9713906","40.7750061","12E-PM-1018-03","12E","PM",10182018,3,"Adult","Cinnamon",NULL,"Cinnamon+",NULL,"Ground Plane","FALSE",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9713906492842 40.7750061310143)",NULL,19,4,19,13
"-73.9642111","40.7777714","18I-PM-1007-07","18I","PM",10072018,7,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9642111283068 40.7777713985327)",NULL,19,4,19,13
"-73.9669208","40.7792768","18F-PM-1008-01","18F","PM",10082018,1,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9669207809051 40.7792767850126)",NULL,19,4,19,13
"-73.9764226","40.7735818","8B-AM-1007-08","08B","AM",10072018,8,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","6",NULL,False,False,False,True,False,"holding nut",False,False,False,False,False,False,True,False,NULL,"POINT (-73.976422624924 40.7735818387346)",NULL,19,4,19,13
"-73.9589390","40.7913194","33E-PM-1012-04","33E","PM",10122018,4,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,"playing",False,False,False,False,False,False,False,False,NULL,"POINT (-73.958939037549 40.7913193931203)",NULL,19,4,19,13
"-73.9790045","40.7689469","3B-AM-1010-03","03B","AM",10102018,3,"Juvenile","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,True,False,False,False,"chasing #2",False,False,False,False,False,False,False,True,NULL,"POINT (-73.9790044506465 40.7689469479245)",NULL,19,4,19,13
"-73.9777978","40.7668621","1D-AM-1006-01","01D","AM",10062018,1,"Juvenile","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,True,False,True,False,True,NULL,False,False,False,False,True,False,False,False,NULL,"POINT (-73.9777978497894 40.7668620784309)",NULL,19,4,19,13
"-73.9698643","40.7784669","16D-PM-1010-10","16D","PM",10102018,10,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9698642668906 40.7784669316504)",NULL,19,4,19,13
"-73.9785114","40.7719780","6A-PM-1012-03","06A","PM",10122018,3,"Adult","Cinnamon","White","Cinnamon+White",NULL,"Ground Plane","FALSE",NULL,True,True,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9785114291288 40.7719779589449)",NULL,19,4,19,13
"-73.9695655","40.7698325","8I-PM-1013-02","08I","PM",10132018,2,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9695655231393 40.7698324659513)",NULL,19,4,19,13
"-73.9690645","40.7773822","15E-AM-1013-03","15E","AM",10132018,3,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","2","on fallen log",False,False,False,False,False,NULL,False,False,False,False,True,False,False,True,NULL,"POINT (-73.9690645326017 40.7773822116124)",NULL,19,4,19,13
"-73.9597463","40.7832801","25I-PM-1007-06","25I","PM",10072018,6,NULL,NULL,NULL,"+","Didn't see squirrel size, or colors","Above Ground","20","up in tree",False,False,False,False,False,NULL,False,True,False,False,False,False,False,False,NULL,"POINT (-73.9597462612063 40.7832801145306)",NULL,19,4,19,13
"-73.9784943","40.7672600","1D-AM-1006-06","01D","AM",10062018,6,"Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White","Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",NULL,True,False,False,False,False,"tumbling",False,False,False,False,False,False,False,False,NULL,"POINT (-73.9784942525972 40.7672600003683)",NULL,19,4,19,13
"-73.9746238","40.7671492","3F-AM-1006-06","03F","AM",10062018,6,"Adult","Gray","Cinnamon","Gray+Cinnamon","Gray & Cinnamon selected as Primary. Nothing selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9746238280116 40.7671491962844)",NULL,19,4,19,13
"-73.9705332","40.7699944","7H-AM-1006-09","07H","AM",10062018,9,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,NULL,NULL,NULL,False,False,False,False,True,NULL,False,False,False,False,False,True,False,False,NULL,"POINT (-73.9705331808443 40.7699943571296)",NULL,19,4,19,13
"-73.9682004","40.7837096","22B-AM-1013-02","22B","AM",10132018,2,"Adult","Cinnamon",NULL,"Cinnamon+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,"climbed tree",False,False,False,False,False,False,True,False,NULL,"POINT (-73.968200390984 40.7837095769482)",NULL,19,4,19,13
"-73.9631649","40.7926530","32A-PM-1013-08","32A","PM",10132018,8,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9631648674122 40.7926529617419)",NULL,19,4,19,13
"-73.9587073","40.7850256","27I-AM-1007-01","27I","AM",10072018,1,"Adult","Cinnamon","Gray","Cinnamon+Gray",NULL,"Above Ground","20",NULL,False,False,True,True,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9587072763996 40.7850256219415)",NULL,19,4,19,13
"-73.9642398","40.7918992","31A-PM-1017-02","31A","PM",10172018,2,"Adult","Cinnamon","White","Cinnamon+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.96423978295472 40.7918992406575)",NULL,19,4,19,13
"-73.9740847","40.7728197","8D-AM-1007-06","08D","AM",10072018,6,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.974084681071 40.7728197139621)",NULL,19,4,19,13
"-73.9676271","40.7763914","15G-AM-1008-04","15G","AM",10082018,4,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,True,False,False,False,NULL,True,False,False,False,False,False,False,False,NULL,"POINT (-73.9676270670996 40.776391443152)",NULL,19,4,19,13
"-73.9703816","40.7773846","15D-PM-1017-02","15D","PM",10172018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","1",NULL,False,False,True,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9703816112358 40.7773846065919)",NULL,19,4,19,13
"-73.9803895","40.7680731","1B-AM-1012-13","01B","AM",10122018,13,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9803895322385 40.7680730789944)",NULL,19,4,19,13
"-73.9695133","40.7765010","14E-AM-1008-16","14E","AM",10082018,16,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","6",NULL,False,False,True,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9695133370801 40.7765009796853)",NULL,19,4,19,13
"-73.9774407","40.7698056","4C-PM-1010-12","04C","PM",10102018,12,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9774407362587 40.7698056129554)",NULL,19,4,19,13
"-73.9681080","40.7723494","11I-PM-1012-05","11I","PM",10122018,5,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","2",NULL,True,False,True,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9681079869821 40.7723494081345)",NULL,19,4,19,13
"-73.9730478","40.7700874","7F-AM-1008-03","07F","AM",10082018,3,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","10",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.973047824163 40.7700873791211)",NULL,19,4,19,13
"-73.9662865","40.7891062","28A-PM-1007-02","28A","PM",10072018,2,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,"running from #3",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9662864884789 40.7891062338302)",NULL,19,4,19,13
"-73.9673129","40.7778170","16F-PM-1013-05","16F","PM",10132018,5,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE","Pine tree near utility shed",False,False,False,True,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9673129010312 40.7778169845999)",NULL,19,4,19,13
"-73.9540197","40.7980393","41E-PM-1013-03","41E","PM",10132018,3,"Adult","Cinnamon","Gray, White","Cinnamon+Gray, White","Gray on legs","Above Ground","20",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9540197079615 40.798039260983)",NULL,19,4,19,13
"-73.9595614","40.7838058","25I-PM-1007-04","25I","PM",10072018,4,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","25",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9595613548804 40.7838057527338)",NULL,19,4,19,13
"-73.9561841","40.7992038","42C-PM-1013-05","42C","PM",10132018,5,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","20",NULL,False,False,False,True,False,NULL,True,False,False,False,False,False,True,False,NULL,"POINT (-73.9561840935803 40.7992037821497)",NULL,19,4,19,13
"-73.9703169","40.7700659","7H-AM-1006-13","07H","AM",10062018,13,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","10",NULL,True,False,False,False,False,"running (up tree)",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9703169373939 40.7700658823854)",NULL,19,4,19,13
"-73.9619985","40.7943278","34A-AM-1012-02","34A","AM",10122018,2,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Above Ground","10","chasing from tree to ground",True,True,True,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9619985187616 40.7943277743532)",NULL,19,4,19,13
"-73.9653906","40.7807731","20F-PM-1007-08","20F","PM",10072018,8,"Adult","Cinnamon","White","Cinnamon+White","white tail/belly","Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.965390623703 40.7807731363782)",NULL,19,4,19,13
"-73.9735299","40.7714940","8E-AM-1013-02","08E","AM",10132018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9735298943321 40.7714939993589)",NULL,19,4,19,13
"-73.9768310","40.7717804","6B-AM-1012-01","06B","AM",10122018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE","Started in field, crossed busy street, ran up tree",True,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.97683095561271 40.7717803706095)",NULL,19,4,19,13
"-73.9775080","40.7691500","4C-PM-1010-07","04C","PM",10102018,7,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9775079672882 40.7691500357424)",NULL,19,4,19,13
"-73.9715775","40.7776250","14C-PM-1006-01","14C","PM",10062018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","10",NULL,False,False,True,False,False,NULL,False,True,False,False,False,False,False,True,NULL,"POINT (-73.97157754108 40.7776249963967)",NULL,19,4,19,13
"-73.9804065","40.7681481","1B-PM-1019-08","01B","PM",10192018,8,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9804065254162 40.7681481183296)",NULL,19,4,19,13
"-73.9701030","40.7838953","21A-AM-1019-04","21A","AM",10192018,4,"Juvenile","Gray","Black","Gray+Black",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9701030393506 40.7838953063625)",NULL,19,4,19,13
"-73.9581311","40.7960215","38C-PM-1014-05","38C","PM",10142018,5,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,True,False,False,False,"chasing (#4)",False,False,False,False,False,False,False,True,NULL,"POINT (-73.9581310602492 40.7960214726964)",NULL,19,4,19,13
"-73.9611312","40.7950131","36A-PM-1013-04","36A","PM",10132018,4,NULL,"Gray","White","Gray+White",NULL,"Ground Plane","FALSE","ON ROCK NEAR POND",False,False,False,False,False,"sitting",False,False,False,False,True,False,True,False,NULL,"POINT (-73.9611312355348 40.7950130863913)",NULL,19,4,19,13
"-73.9714150","40.7774976","14C-PM-1006-03","14C","PM",10062018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9714150090362 40.7774976423922)",NULL,19,4,19,13
